value,reportDate,prettyValue,realty_id,Адрес,URL,Год постройки,Тип дома,Этажность,Строительная серия,Высота потолков,Газоснабжение,Отопление,Тип перекрытий,Подъездов,Количество лифтов,Мусоропроводов,Квартир,Реновация,Аварийность,Детская площадка,Спортивная площадка,Фонд капитального ремонта,Расстояние до первой станции,Расстояние до второй станции,Расстояние до третьей станции,Название первой станции,Название второй станции,Название третьей станции,Ближайшая станция после тритмента расстояние,Ближайшая станция после тритмента,Ближайшая станция до тритмента расстояние,Ближайшая станция до тритмента,Сокращение расстояния,Number of queries,all_goods_cpi,rent_cpi,cum_goods_cpi,cum_rent_cpi,cumprod,discounted_value
250714.0,2023-10-01,250 714 ₽/м²,68,"Москва, пос. Завода Мосрентген, 35",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+35&totalArea=54.0&roomsCount=1&offerId=312231467&floor=floorTwo&repairType=repairTypeDesign,2013,Монолитный,16,,2.8,Отсутствует,Центральное,Железобетонные,3.0,"3 пассажирских, 3 грузовых",3,200.0,Нет,Нет,Нет,Нет,На счете регионального оператора,1319.0,1581.0,4583.0,Генерала Тюленева,Тютчевская,Саларьево,1319.0,Генерала Тюленева,4583.0,Саларьево,3264.0,14628.0,1.0067,1.0432,1.2967630661098042,1.4740416768147553,1.6539,151589.57615333455
224456.0,2023-10-01,224 456 ₽/м²,32,"Москва, улица Теплый Стан, 8",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+8&totalArea=59.0&roomsCount=3&offerId=310505447&floor=floorOther&repairType=repairTypeCosmetic,1975,Панельный,9,II-49,2.64,Отсутствует,Центральное,Железобетонные,6.0,6 пассажирских,6,216.0,Нет,Нет,Нет,Нет,На специальном счете организации,377.0,1605.0,3351.0,Генерала Тюленева,Тёплый Стан,Коньково,377.0,Генерала Тюленева,1605.0,Тёплый Стан,1228.0,14628.0,1.0067,1.0432,1.2967630661098042,1.4740416768147553,1.6539,135713.1628272568
206016.0,2023-10-01,206 016 ₽/м²,49,"Москва, улица Академика Варги, 2",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B0%D1%80%D0%B3%D0%B8%2C+2&totalArea=32.5&roomsCount=1&offerId=312295732&floor=floorOne&repairType=repairTypeEuro,1974,Панельный,9,,2.7,Отсутствует,Центральное,Железобетонные,16.0,16 пассажирских,16,575.0,Нет,Нет,Нет,Нет,На счете регионального оператора,1124.0,1655.0,2733.0,Генерала Тюленева,Тропарёво,Тёплый Стан,1124.0,Генерала Тюленева,1655.0,Тропарёво,531.0,14628.0,1.0067,1.0432,1.2967630661098042,1.4740416768147553,1.6539,124563.75838926175
300494.0,2023-10-01,300 494 ₽/м²,76,"Москва, улица Академика Волгина, 25К2",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+25%D0%9A2&totalArea=64.0&roomsCount=3&offerId=313715861&floor=floorOther&repairType=repairTypeCosmetic,1969,Панельный,9,,,Центральное,Центральное,Железобетонные,7.0,7 пассажирских,7,251.0,Нет,Нет,Нет,Нет,,984.0,1114.0,1450.0,Университет Дружбы Народов,Беляево,Коньково,984.0,Университет Дружбы Народов,1114.0,Беляево,130.0,14628.0,1.0067,1.0432,1.2967630661098042,1.4740416768147553,1.6539,181688.13108410424
268750.0,2023-10-01,268 750 ₽/м²,43,"Москва, улица Академика Виноградова, 4К2",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+4%D0%9A2&totalArea=40.0&roomsCount=2&offerId=310967629&floor=floorOther,1975,,14,,2.64,Отсутствует,Центральное,Другие,1.0,2 пассажирских,1,96.0,Нет,Нет,Да,Нет,На счете регионального оператора,924.0,2754.0,4133.0,Генерала Тюленева,Тёплый Стан,Коньково,924.0,Генерала Тюленева,2754.0,Тёплый Стан,1830.0,14628.0,1.0067,1.0432,1.2967630661098042,1.4740416768147553,1.6539,162494.70947457524
241271.0,2023-10-01,241 271 ₽/м²,85,"Москва, пос. Завода Мосрентген, улица Героя России Соломатина, 5",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D1%80%D0%BE%D1%8F+%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8+%D0%A1%D0%BE%D0%BB%D0%BE%D0%BC%D0%B0%D1%82%D0%B8%D0%BD%D0%B0%2C+5&totalArea=60.0&roomsCount=3&offerId=312946294&floor=floorOther&repairType=repairTypeCosmetic,1980,Панельный,12,Индивидуальный проект,,Отсутствует,Центральное,Железобетонные,3.0,"6 пассажирских, 3 грузовых",3,168.0,Нет,Нет,Нет,Нет,На счете регионального оператора,1178.0,2938.0,3900.0,Тютчевская,Корниловская,Саларьево,1178.0,Тютчевская,2938.0,Корниловская,1760.0,14628.0,1.0067,1.0432,1.2967630661098042,1.4740416768147553,1.6539,145880.04111494045
348148.0,2023-10-01,348 148 ₽/м²,13,"Москва, улица Островитянова, 9К4",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+9%D0%9A4&totalArea=39.0&roomsCount=1&offerId=307912564&floor=floorLast&repairType=repairTypeEuro,2001,Монолитный,17,П-44Т,2.75,Отсутствует,Центральное,Железобетонные,6.0,"6 пассажирских, 6 грузовых",6,367.0,Нет,Нет,Да,Да,На специальном счете организации,1060.0,1937.0,2549.0,Университет Дружбы Народов,Коньково,Беляево,1060.0,Университет Дружбы Народов,1937.0,Коньково,877.0,14628.0,1.0067,1.0432,1.2967630661098042,1.4740416768147553,1.6539,210501.2394945281
244932.0,2023-10-01,244 932 ₽/м²,95,"Москва, улица Теплый Стан, 21К6",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A6&totalArea=35.8&roomsCount=1&offerId=312986899&floor=floorOther&repairType=repairTypeCosmetic,1973,,9,,2.64,Центральное,Центральное,Другие,8.0,8 пассажирских,8,287.0,Нет,Нет,Да,Нет,На счете регионального оператора,669.0,2301.0,2408.0,Генерала Тюленева,Тютчевская,Тёплый Стан,669.0,Генерала Тюленева,2408.0,Тёплый Стан,1739.0,14628.0,1.0067,1.0432,1.2967630661098042,1.4740416768147553,1.6539,148093.59695265736
313357.0,2023-10-01,313 357 ₽/м²,27,"Москва, улица Островитянова, 9",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+9&totalArea=66.6&roomsCount=2&offerId=311234104&floor=floorOther&repairType=repairTypeCosmetic,2004,,16,Индивидуальный проект,2.78,Отсутствует,Центральное,Другие,7.0,"7 пассажирских, 7 грузовых",7,335.0,Нет,Нет,Нет,Нет,На счете регионального оператора,1324.0,1874.0,2496.0,Университет Дружбы Народов,Коньково,Тропарёво,1324.0,Университет Дружбы Народов,1874.0,Коньково,550.0,14628.0,1.0067,1.0432,1.2967630661098042,1.4740416768147553,1.6539,189465.5057742306
232660.0,2023-10-01,232 660 ₽/м²,64,"Москва, улица Теплый Стан, 15К4",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+15%D0%9A4&totalArea=34.8&roomsCount=1&offerId=312464277&floor=floorOne&repairType=repairTypeDesign,1974,,12,,2.48,Отсутствует,Центральное,Другие,3.0,6 пассажирских,3,168.0,Нет,Нет,Да,Нет,На счете регионального оператора,767.0,1245.0,2074.0,Генерала Тюленева,Тёплый Стан,Тютчевская,767.0,Генерала Тюленева,1245.0,Тёплый Стан,478.0,14628.0,1.0067,1.0432,1.2967630661098042,1.4740416768147553,1.6539,140673.5594655058
323179.0,2023-10-01,323 179 ₽/м²,81,"Москва, улица Обручева, 4К1",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D0%B1%D1%80%D1%83%D1%87%D0%B5%D0%B2%D0%B0%2C+4%D0%9A1&totalArea=44.6&roomsCount=2&offerId=303885699&floor=floorOther&repairType=repairTypeCosmetic,1967,,18,Индивидуальный проект,2.7,Отсутствует,,Другие,3.0,"3 пассажирских, 3 грузовых",,191.0,Нет,Нет,Нет,Нет,,1624.0,2125.0,3488.0,Университет Дружбы Народов,Новаторская,Юго-Западная,1624.0,Университет Дружбы Народов,2125.0,Новаторская,501.0,14628.0,1.0067,1.0432,1.2967630661098042,1.4740416768147553,1.6539,195404.1961424512
250000.0,2023-10-01,250 000 ₽/м²,34,"Москва, улица Теплый Стан, 25К1",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+25%D0%9A1&totalArea=37.6&roomsCount=1&offerId=310947195&floor=floorLast&repairType=repairTypeEuro,1981,Панельный,16,П-44,2.64,Отсутствует,Центральное,Железобетонные,4.0,8 пассажирских,4,255.0,Нет,Нет,Нет,Нет,,473.0,2061.0,2517.0,Генерала Тюленева,Тёплый Стан,Тютчевская,473.0,Генерала Тюленева,2061.0,Тёплый Стан,1588.0,14628.0,1.0067,1.0432,1.2967630661098042,1.4740416768147553,1.6539,151157.86927867465
190476.0,2023-10-01,190 476 ₽/м²,86,"Москва, пос. Завода Мосрентген, проезд Музыкальный, 2",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+%D0%BF%D1%80%D0%BE%D0%B5%D0%B7%D0%B4+%D0%9C%D1%83%D0%B7%D1%8B%D0%BA%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%2C+2&totalArea=63.0&roomsCount=3&offerId=309757665&floor=floorOne&repairType=repairTypeEuro,1982,Кирпичный,9,1-447,2.65,Отсутствует,Центральное,Другие,1.0,1 пассажирский,1,54.0,Нет,Нет,Да,Нет,На счете регионального оператора,1614.0,1894.0,4772.0,Корниловская,Тютчевская,Саларьево,1614.0,Корниловская,1614.0,Корниловская,0.0,14628.0,1.0067,1.0432,1.2967630661098042,1.4740416768147553,1.6539,115167.78523489933
304740.0,2023-10-01,304 740 ₽/м²,12,"Москва, улица Академика Волгина, 23К1",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+23%D0%9A1&totalArea=60.0&roomsCount=3&offerId=306765780&floor=floorOne&repairType=repairTypeCosmetic,1968,Панельный,9,II-57,2.64,Центральное,Центральное,Другие,7.0,10 пассажирских,Нет,251.0,Нет,Нет,Нет,Нет,,614.0,1203.0,2229.0,Университет Дружбы Народов,Беляево,Коньково,614.0,Университет Дружбы Народов,1203.0,Беляево,589.0,14628.0,1.0067,1.0432,1.2967630661098042,1.4740416768147553,1.6539,184255.39633593327
281290.0,2023-10-01,281 290 ₽/м²,78,"Москва, улица Академика Волгина, 14К3",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro,1999,Панельный,17,П-3М,2.64,Отсутствует,Центральное,Железобетонные,3.0,"3 пассажирских, 3 грузовых",3,192.0,Нет,Нет,Да,Да,На специальном счете у регионального оператора,1246.0,1345.0,2077.0,Университет Дружбы Народов,Коньково,Беляево,1246.0,Университет Дружбы Народов,1345.0,Коньково,99.0,14628.0,1.0067,1.0432,1.2967630661098042,1.4740416768147553,1.6539,170076.7881975936
224468.0,2023-10-01,224 468 ₽/м²,71,"Москва, пос. Завода Мосрентген, 28",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+28&totalArea=33.3&roomsCount=1&offerId=307890576&floor=floorTwo&repairType=repairTypeCosmetic,1971,Кирпичный,9,1-447,2.7,Центральное,Центральное,Другие,1.0,1 пассажирский,1,54.0,Нет,Нет,Да,Нет,На счете регионального оператора,1597.0,1603.0,4054.0,Тютчевская,Генерала Тюленева,Саларьево,1597.0,Тютчевская,4054.0,Саларьево,2457.0,14628.0,1.0067,1.0432,1.2967630661098042,1.4740416768147553,1.6539,135720.41840498216
241801.0,2023-11-01,241 801 ₽/м²,40,"Москва, улица Теплый Стан, 14/2",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+14%2F2&totalArea=44.4&roomsCount=2&offerId=301200222&floor=floorOther&repairType=repairTypeCosmetic,1975,,9,,2.64,Центральное,Центральное,Другие,16.0,16 пассажирских,16,575.0,Нет,Нет,Да,Нет,На счете регионального оператора,717.0,2290.0,3667.0,Генерала Тюленева,Тёплый Стан,Коньково,717.0,Генерала Тюленева,2290.0,Тёплый Стан,1573.0,15790.0,1.013,1.067,1.3136209859692316,1.5728024691613438,1.6539,146200.49579781125
238355.0,2023-11-01,238 355 ₽/м²,63,"Москва, улица Теплый Стан, 15К5",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+15%D0%9A5&totalArea=61.5&roomsCount=3&offerId=294319016&floor=floorOther&repairType=repairTypeWithout,1973,,12,,2.48,Отсутствует,Центральное,Другие,3.0,6 пассажирских,3,168.0,Нет,Нет,Да,Нет,На счете регионального оператора,608.0,1265.0,2222.0,Генерала Тюленева,Тёплый Стан,Тютчевская,608.0,Генерала Тюленева,1265.0,Тёплый Стан,657.0,15790.0,1.013,1.067,1.3136209859692316,1.5728024691613438,1.6539,144116.935727674
285283.0,2023-11-01,285 283 ₽/м²,44,"Москва, улица Академика Виноградова, 6",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro,1975,Панельный,9,,2.64,Отсутствует,Центральное,Железобетонные,8.0,8 пассажирских,8,288.0,Нет,Нет,Нет,Нет,На специальном счете организации,1081.0,2892.0,4270.0,Генерала Тюленева,Тёплый Стан,Коньково,1081.0,Генерала Тюленева,2892.0,Тёплый Стан,1811.0,15790.0,1.013,1.067,1.3136209859692316,1.5728024691613438,1.6539,172491.08168571256
264967.0,2023-11-01,264 967 ₽/м²,21,"Москва, улица Академика Волгина, 15К2",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+15%D0%9A2&totalArea=45.0&roomsCount=2&offerId=299209036&floor=floorTwo&repairType=repairTypeWithout,1967,,9,,2.5,Центральное,Центральное,Другие,4.0,4 пассажирских,4,,Нет,Нет,Нет,Нет,,823.0,1180.0,1986.0,Университет Дружбы Народов,Беляево,Калужская,823.0,Университет Дружбы Народов,1180.0,Беляево,357.0,15790.0,1.013,1.067,1.3136209859692316,1.5728024691613438,1.6539,160207.38859665036
315947.0,2023-11-01,315 947 ₽/м²,76,"Москва, улица Академика Волгина, 25К2",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+25%D0%9A2&totalArea=64.0&roomsCount=3&offerId=313715861&floor=floorOther&repairType=repairTypeCosmetic,1969,Панельный,9,,,Центральное,Центральное,Железобетонные,7.0,7 пассажирских,7,251.0,Нет,Нет,Нет,Нет,,984.0,1114.0,1450.0,Университет Дружбы Народов,Беляево,Коньково,984.0,Университет Дружбы Народов,1114.0,Беляево,130.0,15790.0,1.013,1.067,1.3136209859692316,1.5728024691613438,1.6539,191031.5012999577
223764.0,2023-11-01,223 764 ₽/м²,94,"Москва, улица Генерала Тюленева, 23К1",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0+%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C+23%D0%9A1&totalArea=34.9&roomsCount=1&offerId=313640883&floor=floorOther&repairType=repairTypeCosmetic,1977,,16,,2.48,Отсутствует,Центральное,Железобетонные,2.0,4 пассажирских,2,207.0,Нет,Нет,Да,Нет,На счете регионального оператора,790.0,1298.0,1956.0,Генерала Тюленева,Тёплый Стан,Тютчевская,790.0,Генерала Тюленева,1298.0,Тёплый Стан,508.0,15790.0,1.013,1.067,1.3136209859692316,1.5728024691613438,1.6539,135294.7578450934
