"value","reportDate","prettyValue","realty_id","Адрес","URL","Год.постройки","Этажность","Высота.потолков","Тип.перекрытий","Подъездов","Количество.лифтов","Квартир","Реновация","Аварийность","Детская.площадка","Спортивная.площадка","Расстояние.до.первой.станции","Расстояние.до.второй.станции","Расстояние.до.третьей.станции","Название.первой.станции","Название.второй.станции","Название.третьей.станции","Ближайшая.станция.после.тритмента.расстояние","Ближайшая.станция.после.тритмента","Ближайшая.станция.до.тритмента.расстояние","Ближайшая.станция.до.тритмента","Сокращение.расстояния","cumprod","discounted_value","Number.of.queries","treatment","distance","weights","subclass"
315520,"2023-04-01","315 520 ₽/м²",1,"Москва, улица Саморы Машела, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+6&totalArea=38.4&roomsCount=1&offerId=309089270&floor=floorOther&repairType=repairTypeDesign",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",881,2370,2957,"Университет Дружбы Народов","Беляево","Тропарёво",881,"Университет Дружбы Народов",2370,"Беляево",1489,1.5821,199431.135832122,9486,1,0.636455344264926,1,"34"
345455,"2023-08-01","345 455 ₽/м²",1,"Москва, улица Саморы Машела, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+6&totalArea=38.4&roomsCount=1&offerId=309089270&floor=floorOther&repairType=repairTypeDesign",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",881,2370,2957,"Университет Дружбы Народов","Беляево","Тропарёво",881,"Университет Дружбы Народов",2370,"Беляево",1489,1.5821,218352.190127046,11598,1,0.636455344264926,1,"35"
345455,"2023-09-01","345 455 ₽/м²",1,"Москва, улица Саморы Машела, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+6&totalArea=38.4&roomsCount=1&offerId=309089270&floor=floorOther&repairType=repairTypeDesign",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",881,2370,2957,"Университет Дружбы Народов","Беляево","Тропарёво",881,"Университет Дружбы Народов",2370,"Беляево",1489,1.6539,208872.966926658,10264,1,0.636455344264926,1,"36"
387320,"2024-09-01","387 320 ₽/м²",1,"Москва, улица Саморы Машела, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+6&totalArea=38.4&roomsCount=1&offerId=309089270&floor=floorOther&repairType=repairTypeDesign",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",881,2370,2957,"Университет Дружбы Народов","Беляево","Тропарёво",881,"Университет Дружбы Народов",2370,"Беляево",1489,1.6769,230973.820740652,78510,1,0.636455344264926,1,"37"
390781,"2024-10-01","390 781 ₽/м²",1,"Москва, улица Саморы Машела, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+6&totalArea=38.4&roomsCount=1&offerId=309089270&floor=floorOther&repairType=repairTypeDesign",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",881,2370,2957,"Университет Дружбы Народов","Беляево","Тропарёво",881,"Университет Дружбы Народов",2370,"Беляево",1489,1.6769,233037.748225893,19733,1,0.636455344264926,1,"38"
380991,"2024-11-01","380 991 ₽/м²",1,"Москва, улица Саморы Машела, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+6&totalArea=38.4&roomsCount=1&offerId=309089270&floor=floorOther&repairType=repairTypeDesign",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",881,2370,2957,"Университет Дружбы Народов","Беляево","Тропарёво",881,"Университет Дружбы Народов",2370,"Беляево",1489,1.6769,227199.594489832,17202,1,0.636455344264926,1,"39"
372210,"2024-12-01","372 210 ₽/м²",1,"Москва, улица Саморы Машела, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+6&totalArea=38.4&roomsCount=1&offerId=309089270&floor=floorOther&repairType=repairTypeDesign",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",881,2370,2957,"Университет Дружбы Народов","Беляево","Тропарёво",881,"Университет Дружбы Народов",2370,"Беляево",1489,1.6248,229080.502215657,38138,1,0.636455344264926,1,"40"
368190,"2025-01-01","368 190 ₽/м²",1,"Москва, улица Саморы Машела, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+6&totalArea=38.4&roomsCount=1&offerId=309089270&floor=floorOther&repairType=repairTypeDesign",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",881,2370,2957,"Университет Дружбы Народов","Беляево","Тропарёво",881,"Университет Дружбы Народов",2370,"Беляево",1489,1.6248,226606.35155096,20747,1,0.636455344264926,1,"41"
339947,"2025-02-01","339 947 ₽/м²",1,"Москва, улица Саморы Машела, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+6&totalArea=38.4&roomsCount=1&offerId=309089270&floor=floorOther&repairType=repairTypeDesign",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",881,2370,2957,"Университет Дружбы Народов","Беляево","Тропарёво",881,"Университет Дружбы Народов",2370,"Беляево",1489,1.6248,209223.904480551,15638,1,0.636455344264926,1,"42"
243797,"2020-03-01","243 797 ₽/м²",5,"Москва, улица Обручева, 28К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D0%B1%D1%80%D1%83%D1%87%D0%B5%D0%B2%D0%B0%2C+28%D0%9A7&totalArea=75.9&roomsCount=3&offerId=310793059&floor=floorOther&repairType=repairTypeCosmetic",2005,17,2.75,"Другие",3,"3 пассажирских, 3 грузовых",195,"Нет","Нет","Нет","Нет",1060,1542,1752,"Университет Дружбы Народов","Калужская","Воронцовская",1060,"Университет Дружбы Народов",1542,"Калужская",482,1,243797,145,0,0.676145926164527,1,"995"
251880,"2020-04-01","251 880 ₽/м²",5,"Москва, улица Обручева, 28К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D0%B1%D1%80%D1%83%D1%87%D0%B5%D0%B2%D0%B0%2C+28%D0%9A7&totalArea=75.9&roomsCount=3&offerId=310793059&floor=floorOther&repairType=repairTypeCosmetic",2005,17,2.75,"Другие",3,"3 пассажирских, 3 грузовых",195,"Нет","Нет","Нет","Нет",1060,1542,1752,"Университет Дружбы Народов","Калужская","Воронцовская",1060,"Университет Дружбы Народов",1542,"Калужская",482,1,251880,104,0,0.676145926164527,1,"996"
252176,"2020-05-01","252 176 ₽/м²",5,"Москва, улица Обручева, 28К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D0%B1%D1%80%D1%83%D1%87%D0%B5%D0%B2%D0%B0%2C+28%D0%9A7&totalArea=75.9&roomsCount=3&offerId=310793059&floor=floorOther&repairType=repairTypeCosmetic",2005,17,2.75,"Другие",3,"3 пассажирских, 3 грузовых",195,"Нет","Нет","Нет","Нет",1060,1542,1752,"Университет Дружбы Народов","Калужская","Воронцовская",1060,"Университет Дружбы Народов",1542,"Калужская",482,1,252176,89,0,0.676145926164527,1,"997"
243951,"2020-06-01","243 951 ₽/м²",5,"Москва, улица Обручева, 28К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D0%B1%D1%80%D1%83%D1%87%D0%B5%D0%B2%D0%B0%2C+28%D0%9A7&totalArea=75.9&roomsCount=3&offerId=310793059&floor=floorOther&repairType=repairTypeCosmetic",2005,17,2.75,"Другие",3,"3 пассажирских, 3 грузовых",195,"Нет","Нет","Нет","Нет",1060,1542,1752,"Университет Дружбы Народов","Калужская","Воронцовская",1060,"Университет Дружбы Народов",1542,"Калужская",482,1.0508,232157.403882756,140,0,0.676145926164527,1,"998"
245546,"2020-07-01","245 546 ₽/м²",5,"Москва, улица Обручева, 28К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D0%B1%D1%80%D1%83%D1%87%D0%B5%D0%B2%D0%B0%2C+28%D0%9A7&totalArea=75.9&roomsCount=3&offerId=310793059&floor=floorOther&repairType=repairTypeCosmetic",2005,17,2.75,"Другие",3,"3 пассажирских, 3 грузовых",195,"Нет","Нет","Нет","Нет",1060,1542,1752,"Университет Дружбы Народов","Калужская","Воронцовская",1060,"Университет Дружбы Народов",1542,"Калужская",482,1.0508,233675.295013323,285,0,0.676145926164527,1,"999"
246108,"2020-08-01","246 108 ₽/м²",5,"Москва, улица Обручева, 28К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D0%B1%D1%80%D1%83%D1%87%D0%B5%D0%B2%D0%B0%2C+28%D0%9A7&totalArea=75.9&roomsCount=3&offerId=310793059&floor=floorOther&repairType=repairTypeCosmetic",2005,17,2.75,"Другие",3,"3 пассажирских, 3 грузовых",195,"Нет","Нет","Нет","Нет",1060,1542,1752,"Университет Дружбы Народов","Калужская","Воронцовская",1060,"Университет Дружбы Народов",1542,"Калужская",482,1.0508,234210.125618576,231,0,0.676145926164527,1,"1000"
252485,"2020-09-01","252 485 ₽/м²",5,"Москва, улица Обручева, 28К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D0%B1%D1%80%D1%83%D1%87%D0%B5%D0%B2%D0%B0%2C+28%D0%9A7&totalArea=75.9&roomsCount=3&offerId=310793059&floor=floorOther&repairType=repairTypeCosmetic",2005,17,2.75,"Другие",3,"3 пассажирских, 3 грузовых",195,"Нет","Нет","Нет","Нет",1060,1542,1752,"Университет Дружбы Народов","Калужская","Воронцовская",1060,"Университет Дружбы Народов",1542,"Калужская",482,1.1582,217997.755137282,165,0,0.676145926164527,1,"1001"
248063,"2020-10-01","248 063 ₽/м²",5,"Москва, улица Обручева, 28К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D0%B1%D1%80%D1%83%D1%87%D0%B5%D0%B2%D0%B0%2C+28%D0%9A7&totalArea=75.9&roomsCount=3&offerId=310793059&floor=floorOther&repairType=repairTypeCosmetic",2005,17,2.75,"Другие",3,"3 пассажирских, 3 грузовых",195,"Нет","Нет","Нет","Нет",1060,1542,1752,"Университет Дружбы Народов","Калужская","Воронцовская",1060,"Университет Дружбы Народов",1542,"Калужская",482,1.1582,214179.761699188,171,0,0.676145926164527,1,"1002"
242105,"2020-11-01","242 105 ₽/м²",5,"Москва, улица Обручева, 28К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D0%B1%D1%80%D1%83%D1%87%D0%B5%D0%B2%D0%B0%2C+28%D0%9A7&totalArea=75.9&roomsCount=3&offerId=310793059&floor=floorOther&repairType=repairTypeCosmetic",2005,17,2.75,"Другие",3,"3 пассажирских, 3 грузовых",195,"Нет","Нет","Нет","Нет",1060,1542,1752,"Университет Дружбы Народов","Калужская","Воронцовская",1060,"Университет Дружбы Народов",1542,"Калужская",482,1.1582,209035.572439993,1252,0,0.676145926164527,1,"1003"
280833,"2020-12-01","280 833 ₽/м²",5,"Москва, улица Обручева, 28К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D0%B1%D1%80%D1%83%D1%87%D0%B5%D0%B2%D0%B0%2C+28%D0%9A7&totalArea=75.9&roomsCount=3&offerId=310793059&floor=floorOther&repairType=repairTypeCosmetic",2005,17,2.75,"Другие",3,"3 пассажирских, 3 грузовых",195,"Нет","Нет","Нет","Нет",1060,1542,1752,"Университет Дружбы Народов","Калужская","Воронцовская",1060,"Университет Дружбы Народов",1542,"Калужская",482,1.2571,223397.502187575,3965,0,0.676145926164527,1,"1004"
275042,"2021-01-01","275 042 ₽/м²",5,"Москва, улица Обручева, 28К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D0%B1%D1%80%D1%83%D1%87%D0%B5%D0%B2%D0%B0%2C+28%D0%9A7&totalArea=75.9&roomsCount=3&offerId=310793059&floor=floorOther&repairType=repairTypeCosmetic",2005,17,2.75,"Другие",3,"3 пассажирских, 3 грузовых",195,"Нет","Нет","Нет","Нет",1060,1542,1752,"Университет Дружбы Народов","Калужская","Воронцовская",1060,"Университет Дружбы Народов",1542,"Калужская",482,1.2571,218790.867870496,4242,0,0.676145926164527,1,"1005"
276500,"2021-03-01","276 500 ₽/м²",5,"Москва, улица Обручева, 28К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D0%B1%D1%80%D1%83%D1%87%D0%B5%D0%B2%D0%B0%2C+28%D0%9A7&totalArea=75.9&roomsCount=3&offerId=310793059&floor=floorOther&repairType=repairTypeCosmetic",2005,17,2.75,"Другие",3,"3 пассажирских, 3 грузовых",195,"Нет","Нет","Нет","Нет",1060,1542,1752,"Университет Дружбы Народов","Калужская","Воронцовская",1060,"Университет Дружбы Народов",1542,"Калужская",482,1.2618,219131.39958789,5047,0,0.676145926164527,1,"1006"
297635,"2021-04-01","297 635 ₽/м²",5,"Москва, улица Обручева, 28К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D0%B1%D1%80%D1%83%D1%87%D0%B5%D0%B2%D0%B0%2C+28%D0%9A7&totalArea=75.9&roomsCount=3&offerId=310793059&floor=floorOther&repairType=repairTypeCosmetic",2005,17,2.75,"Другие",3,"3 пассажирских, 3 грузовых",195,"Нет","Нет","Нет","Нет",1060,1542,1752,"Университет Дружбы Народов","Калужская","Воронцовская",1060,"Университет Дружбы Народов",1542,"Калужская",482,1.2618,235881.280710097,4886,0,0.676145926164527,1,"1007"
303121,"2021-05-01","303 121 ₽/м²",5,"Москва, улица Обручева, 28К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D0%B1%D1%80%D1%83%D1%87%D0%B5%D0%B2%D0%B0%2C+28%D0%9A7&totalArea=75.9&roomsCount=3&offerId=310793059&floor=floorOther&repairType=repairTypeCosmetic",2005,17,2.75,"Другие",3,"3 пассажирских, 3 грузовых",195,"Нет","Нет","Нет","Нет",1060,1542,1752,"Университет Дружбы Народов","Калужская","Воронцовская",1060,"Университет Дружбы Народов",1542,"Калужская",482,1.2618,240229.03788239,3581,0,0.676145926164527,1,"1008"
293873,"2021-06-01","293 873 ₽/м²",5,"Москва, улица Обручева, 28К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D0%B1%D1%80%D1%83%D1%87%D0%B5%D0%B2%D0%B0%2C+28%D0%9A7&totalArea=75.9&roomsCount=3&offerId=310793059&floor=floorOther&repairType=repairTypeCosmetic",2005,17,2.75,"Другие",3,"3 пассажирских, 3 грузовых",195,"Нет","Нет","Нет","Нет",1060,1542,1752,"Университет Дружбы Народов","Калужская","Воронцовская",1060,"Университет Дружбы Народов",1542,"Калужская",482,1.3949,210676.751021579,8302,0,0.676145926164527,1,"1009"
286418,"2021-07-01","286 418 ₽/м²",5,"Москва, улица Обручева, 28К7","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D0%B1%D1%80%D1%83%D1%87%D0%B5%D0%B2%D0%B0%2C+28%D0%9A7&totalArea=75.9&roomsCount=3&offerId=310793059&floor=floorOther&repairType=repairTypeCosmetic",2005,17,2.75,"Другие",3,"3 пассажирских, 3 грузовых",195,"Нет","Нет","Нет","Нет",1060,1542,1752,"Университет Дружбы Народов","Калужская","Воронцовская",1060,"Университет Дружбы Народов",1542,"Калужская",482,1.3949,205332.281884006,15217,0,0.676145926164527,1,"1010"
