"value","reportDate","prettyValue","realty_id","Адрес","URL","Год.постройки","Тип.дома","Этажность","Строительная.серия","Высота.потолков","Газоснабжение","Отопление","Тип.перекрытий","Подъездов","Количество.лифтов","Мусоропроводов","Квартир","Реновация","Аварийность","Детская.площадка","Спортивная.площадка","Фонд.капитального.ремонта","Расстояние.до.первой.станции","Расстояние.до.второй.станции","Расстояние.до.третьей.станции","Название.первой.станции","Название.второй.станции","Название.третьей.станции","Ближайшая.станция.после.тритмента.расстояние","Ближайшая.станция.после.тритмента","Ближайшая.станция.до.тритмента.расстояние","Ближайшая.станция.до.тритмента","Сокращение.расстояния","Number.of.queries","cumprod","discounted_value","treatment","distance","weights","subclass","dummy_2021","dummy_2022","dummy_2023","dummy_2024","dummy_2025","Универcитет","Корниловская","Генерала_тюленева"
318061,"2023-05-01","318 061 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,"Панельный",17,"П-3М",2.64,"Отсутствует","Центральное","Железобетонные",3,"3 пассажирских, 3 грузовых","3",192,"Нет","Нет","Да","Да","На специальном счете у регионального оператора",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,10085,1.5821,201037.228999431,0,0.471009321075447,1,"1544",0,0,1,0,0,1,0,0
321243,"2023-06-01","321 243 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,"Панельный",17,"П-3М",2.64,"Отсутствует","Центральное","Железобетонные",3,"3 пассажирских, 3 грузовых","3",192,"Нет","Нет","Да","Да","На специальном счете у регионального оператора",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,14051,1.6062,200001.867762421,0,0.471009321075447,1,"1543",0,0,1,0,0,1,0,0
321243,"2023-07-01","321 243 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,"Панельный",17,"П-3М",2.64,"Отсутствует","Центральное","Железобетонные",3,"3 пассажирских, 3 грузовых","3",192,"Нет","Нет","Да","Да","На специальном счете у регионального оператора",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,9180,1.6062,200001.867762421,0,0.471009321075447,1,"1542",0,0,1,0,0,1,0,0
294360,"2023-08-01","294 360 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,"Панельный",17,"П-3М",2.64,"Отсутствует","Центральное","Железобетонные",3,"3 пассажирских, 3 грузовых","3",192,"Нет","Нет","Да","Да","На специальном счете у регионального оператора",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,11598,1.6062,183264.848711244,0,0.471009321075447,1,"1541",0,0,1,0,0,1,0,0
281290,"2023-10-01","281 290 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,"Панельный",17,"П-3М",2.64,"Отсутствует","Центральное","Железобетонные",3,"3 пассажирских, 3 грузовых","3",192,"Нет","Нет","Да","Да","На специальном счете у регионального оператора",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,14628,1.6062,175127.630432076,0,0.471009321075447,1,"1540",0,0,1,0,0,1,0,0
281290,"2023-11-01","281 290 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,"Панельный",17,"П-3М",2.64,"Отсутствует","Центральное","Железобетонные",3,"3 пассажирских, 3 грузовых","3",192,"Нет","Нет","Да","Да","На специальном счете у регионального оператора",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,15790,1.6062,175127.630432076,0,0.471009321075447,1,"1539",0,0,1,0,0,1,0,0
279487,"2023-12-01","279 487 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,"Панельный",17,"П-3М",2.64,"Отсутствует","Центральное","Железобетонные",3,"3 пассажирских, 3 грузовых","3",192,"Нет","Нет","Да","Да","На специальном счете у регионального оператора",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,13278,1.7045,163970.079202112,0,0.471009321075447,1,"1538",0,0,1,0,0,1,0,0
343327,"2024-01-01","343 327 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,"Панельный",17,"П-3М",2.64,"Отсутствует","Центральное","Железобетонные",3,"3 пассажирских, 3 грузовых","3",192,"Нет","Нет","Да","Да","На специальном счете у регионального оператора",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,19351,1.7045,201423.877970079,0,0.471009321075447,1,"1537",0,0,0,1,0,1,0,0
328773,"2024-02-01","328 773 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,"Панельный",17,"П-3М",2.64,"Отсутствует","Центральное","Железобетонные",3,"3 пассажирских, 3 грузовых","3",192,"Нет","Нет","Да","Да","На специальном счете у регионального оператора",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,15252,1.7045,192885.303608096,0,0.471009321075447,1,"1536",0,0,0,1,0,1,0,0
375494,"2024-03-01","375 494 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,"Панельный",17,"П-3М",2.64,"Отсутствует","Центральное","Железобетонные",3,"3 пассажирских, 3 грузовых","3",192,"Нет","Нет","Да","Да","На специальном счете у регионального оператора",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,15879,1.6694,224927.518869055,0,0.471009321075447,1,"1535",0,0,0,1,0,1,0,0
375494,"2024-04-01","375 494 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,"Панельный",17,"П-3М",2.64,"Отсутствует","Центральное","Железобетонные",3,"3 пассажирских, 3 грузовых","3",192,"Нет","Нет","Да","Да","На специальном счете у регионального оператора",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,10367,1.6694,224927.518869055,0,0.471009321075447,1,"1534",0,0,0,1,0,1,0,0
375494,"2024-05-01","375 494 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,"Панельный",17,"П-3М",2.64,"Отсутствует","Центральное","Железобетонные",3,"3 пассажирских, 3 грузовых","3",192,"Нет","Нет","Да","Да","На специальном счете у регионального оператора",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,12641,1.6694,224927.518869055,0,0.471009321075447,1,"1533",0,0,0,1,0,1,0,0
375494,"2024-06-01","375 494 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,"Панельный",17,"П-3М",2.64,"Отсутствует","Центральное","Железобетонные",3,"3 пассажирских, 3 грузовых","3",192,"Нет","Нет","Да","Да","На специальном счете у регионального оператора",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,21350,1.7547,213993.275203739,0,0.471009321075447,1,"1532",0,0,0,1,0,1,0,0
375494,"2024-07-01","375 494 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,"Панельный",17,"П-3М",2.64,"Отсутствует","Центральное","Железобетонные",3,"3 пассажирских, 3 грузовых","3",192,"Нет","Нет","Да","Да","На специальном счете у регионального оператора",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,14210,1.7547,213993.275203739,0,0.471009321075447,1,"1531",0,0,0,1,0,1,0,0
375494,"2024-08-01","375 494 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,"Панельный",17,"П-3М",2.64,"Отсутствует","Центральное","Железобетонные",3,"3 пассажирских, 3 грузовых","3",192,"Нет","Нет","Да","Да","На специальном счете у регионального оператора",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,28204,1.7547,213993.275203739,0,0.471009321075447,1,"1530",0,0,0,1,0,1,0,0
363757,"2024-09-01","363 757 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,"Панельный",17,"П-3М",2.64,"Отсутствует","Центральное","Железобетонные",3,"3 пассажирских, 3 грузовых","3",192,"Нет","Нет","Да","Да","На специальном счете у регионального оператора",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,78510,1.6769,216922.297095832,0,0.471009321075447,1,"1529",0,0,0,1,0,1,0,0
363757,"2024-10-01","363 757 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,"Панельный",17,"П-3М",2.64,"Отсутствует","Центральное","Железобетонные",3,"3 пассажирских, 3 грузовых","3",192,"Нет","Нет","Да","Да","На специальном счете у регионального оператора",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,19733,1.6769,216922.297095832,0,0.471009321075447,1,"1528",0,0,0,1,0,1,0,0
363757,"2025-01-01","363 757 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,"Панельный",17,"П-3М",2.64,"Отсутствует","Центральное","Железобетонные",3,"3 пассажирских, 3 грузовых","3",192,"Нет","Нет","Да","Да","На специальном счете у регионального оператора",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,20747,1.6769,216922.297095832,0,0.471009321075447,1,"1527",0,0,0,0,1,1,0,0
